"X1","Kingdom","Phylum","Class","Order","Family","Genus","Species","spore","temp"
"ASV3190","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Aliidiomarina",NA,NA,NA
"ASV3191","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","sputi",NA,NA
"ASV3196","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Salinicola",NA,NA,NA
"ASV3217","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","reuteri",NA,NA
"ASV3228","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola",NA,NA,NA
"ASV3230","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Thermobifida",NA,NA,NA
"ASV3234","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","rubra",NA,NA
"ASV3247","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea","Brooklynella",NA,NA,NA
"ASV3251","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Bibersteinia",NA,NA,NA
"ASV3262","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","maris",NA,NA
"ASV3272","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","pertucinogena",NA,NA
"ASV3277","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria","aerocolonigenes",NA,NA
"ASV3283","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola","salitolerans",NA,NA
"ASV3284","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Tepidimonas",NA,NA,NA
"ASV3289","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingoaurantiacus","polygranulatus",NA,NA
"ASV3290","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","geojensis",NA,NA
"ASV3292","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor",NA,NA,NA
"ASV3294","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Mobilicoccus",NA,NA,NA
"ASV3299","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","antarcticus",NA,NA
"ASV3303","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium",NA,NA,NA
"ASV3305","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Roseateles",NA,NA,NA
"ASV3312","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Ureibacillus","suwonensis",NA,NA
"ASV3314","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Tistrellaceae","Tistrella","mobilis",NA,NA
"ASV3327","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA,NA,NA
"ASV3329","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Melittangium","lichenicola",NA,NA
"ASV3332","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",NA,NA,NA
"ASV3337","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","succinatiphilus",NA,NA
"ASV3341","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","caccae",NA,NA
"ASV3352","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia","paraffinivorans",NA,NA
"ASV3353","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas","soli",NA,NA
"ASV3355","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","yomogidense",NA,NA
"ASV3368","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","acetatigenes",NA,NA
"ASV3374","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","aphrophilus",NA,NA
"ASV3375","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella",NA,NA,NA
"ASV3376","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Caryophanon",NA,NA,NA
"ASV3378","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Cupriavidus",NA,NA,NA
"ASV3384","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-004",NA,NA,NA
"ASV3389","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Xylophilus",NA,NA,NA
"ASV3391","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","umbonata",NA,NA
"ASV3393","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA,NA,NA
"ASV3400","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas",NA,NA,NA
